step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
589,0.029965404965404965,97.9409299645476,0.000370266691234124,0.21038051817133951,0.08908221408221408,1.7571576453797064,1.73,1.77,1.75,0.040000000000000036,0.3986310152883973,0.06002018603104445,11.283386570795363,-14.67859081968516,3.3214423518462897,-4,159.45240611535894,2.842170943040401e-14,2.842170943040401e-14,8592.92000000003,-20533.37233903564,-11940.45233903561,-702.8630581518826,15616.916940022973,16319.779998174856,2973.6015428354804
590,0.030016280016280015,98.18893101221414,0.002528948713952496,0.21840455542177756,0.08903133903133903,1.8571119379403385,1.84,1.8800000000000001,1.86,0.040000000000000036,0.4135297100757107,0.06043502718083224,11.412462711192413,-14.875264493656138,3.4496909042187087,-9,372.1767390681396,0.0,0.0,9532.820000000029,-41421.59155069814,-31888.77155069811,-1671.4007441463045,36543.63615671238,38215.036900858686,2983.4638618679674
591,0.030067155067155064,98.00085061090907,-0.0019173318545628146,0.22069882018963788,0.08898046398046397,1.7796528549627055,1.77,1.81,1.79,0.040000000000000036,0.40214935249111544,0.060155818928236154,11.309793637111413,-14.734092158698875,3.34845282648432,-9,372.1767390681396,10.242321826135708,10.242321826135708,9532.820000000029,-41421.59155069814,-31888.77155069811,-1601.687569466435,36473.63700627204,38075.32457573847,2983.1778861074927
592,0.030118030118030117,98.03923412571937,0.0003915884381739442,0.22058756781640176,0.08892958892958892,1.7943818518589083,1.78,1.82,1.8,0.040000000000000036,0.4044195105308763,0.06023588612448726,11.3272396531519,-14.768135702221336,3.3663937704110305,-19,768.3970700086651,0.0,0.0,11352.620000000028,-80268.67159803584,-68916.05159803582,-3409.325518531926,75333.0602480963,78742.38576662823,3007.6831315285526
593,0.030168905168905167,98.31990625231815,0.002858764987550131,0.21802305255050897,0.08887871387871388,1.9095073964112146,1.9100000000000001,1.95,1.9300000000000002,0.039999999999999813,0.4213501910824489,0.06065911664517166,11.46566993437057,-14.980742979520699,3.5122738093304586,-23,969.1054394896324,0.0,0.0,12132.540000000028,-100003.28635086375,-87870.74635086373,-4391.867011745793,95282.35595923224,99674.22297097804,3019.7425966227165
594,0.03021978021978022,98.0654775835356,-0.0025911175889315936,0.22441254734767765,0.08882783882783882,1.803510845922908,1.8,1.84,1.82,0.040000000000000036,0.4059214602741254,0.060310303391051055,11.33432301410035,-14.795932167291022,3.3757573156362093,-18,730.6586284934257,0.0,0.0,11232.440000000028,-76621.05512226962,-65388.61512226959,-3246.3195226612343,71652.3873537389,74898.70687640013,3017.4527088080795
595,0.03027065527065527,97.86861921368526,-0.002009435206104633,0.2277125931612758,0.08877696377696377,1.7240235647801256,1.72,1.76,1.74,0.040000000000000036,0.3940392138135998,0.05997957183882307,11.220526921062623,-14.63970901998633,3.270547802786387,-12,472.8470565763198,0.0,0.0,10200.320000000029,-51390.654144560795,-41190.334144560766,-2068.828277736151,46276.888526379735,48345.71680411589,3017.726104082816
596,0.03032153032153032,97.80366435572309,-0.0006639147779463158,0.22699621164874337,0.08872608872608873,1.6978131775997127,1.69,1.73,1.71,0.040000000000000036,0.39010347456810385,0.05986839987925881,11.178458577685477,-14.587839491944946,3.234574876942281,-7,273.0724321976727,0.0,0.0,9355.220000000028,-31852.94076955641,-22497.720769556385,-1188.469224319799,26707.484503462132,27895.953727781933,3021.294509585947
597,0.030372405372405372,97.72387958921895,-0.0008160975105867868,0.22530681276374823,0.08867521367521367,1.6661405454449039,1.6500000000000001,1.69,1.67,0.039999999999999813,0.38528826480029243,0.0597198586064614,11.126154724469837,-14.521508329640213,3.1910417162779403,-13,500.8747442403802,0.0,0.0,10369.100000000028,-54115.779568049256,-43746.67956804923,-2165.982709078375,48947.42319542776,51113.40590450613,3034.760918300155
598,0.03042328042328042,97.84864784323085,0.001275928399318016,0.22462335266938355,0.08862433862433862,1.7139334099387682,1.7,1.74,1.72,0.040000000000000036,0.39271214445174385,0.059987427549142734,11.198132027948635,-14.633302996895875,3.2536138457549666,-15,589.0682166776157,0.0,0.0,10717.060000000027,-62745.82307523333,-52028.763075233306,-2570.9001149081523,57639.528489328026,60210.42860423618,3039.8652991865674
599,0.03047415547415547,97.88583871373811,0.0003800134724239344,0.22329135195566985,0.08857346357346357,1.7278340620502775,1.72,1.76,1.74,0.040000000000000036,0.3949017730928685,0.06007389774179289,11.216357730850785,-14.668221764085692,3.2707927857571653,-15,589.0682166776157,-3.2844429616869775,-3.2844429616869775,10717.060000000027,-62745.82307523333,-52028.763075233306,-2591.751093075416,57661.43644909443,60253.18754216984,3040.9222807857077
600,0.030525030525030524,97.61365997369124,-0.002784446177382483,0.23092893802021094,0.08852258852258851,1.6218345673429369,1.61,1.6500000000000001,1.6300000000000001,0.040000000000000036,0.37857866951252905,0.05952334428887053,11.045498039822574,-14.432016690864096,3.127734534800426,-18,681.4416051225523,0.0,0.0,11212.000000000027,-71763.17845074159,-60551.17845074156,-2919.3022212172864,66518.0091343592,69437.31135557649,3047.5284624003616
601,0.030575905575905574,97.69271802725177,0.0008095798886629824,0.23149576210265788,0.08847171347171347,1.6512124864752877,1.6500000000000001,1.69,1.67,0.039999999999999813,0.3832457558971497,0.05971354517357027,11.092370338150426,-14.50731719066201,3.1663236269482895,-13,498.2194826662946,0.0,0.0,10386.900000000027,-53864.60627862508,-43477.706278625046,-2146.576232417874,48672.41543580157,50818.991668219445,3048.1329247586546
602,0.030626780626780627,97.60430086838136,-0.0009054635386782467,0.23189040758588222,0.08842083842083842,1.6168260957491043,1.61,1.6500000000000001,1.6300000000000001,0.040000000000000036,0.3779276189700277,0.059531677405021334,11.032230805189217,-14.430064414273653,3.118650270298369,-13,498.2194826662946,6.913578005258614,6.913578005258614,10386.900000000027,-53864.60627862508,-43477.706278625046,-2101.8739244738354,48628.36428465033,50730.23820912416,3048.784081551443
603,0.030677655677655676,97.7997685457448,0.0020006517074887204,0.23616895177571232,0.08836996336996336,1.6910956430073156,1.68,1.72,1.7,0.040000000000000036,0.3895619854232597,0.05996761716086099,11.15115370469789,-14.608745879729893,3.2173715378032965,-18,701.2115737618675,0.0,0.0,11246.800000000027,-73718.17843336513,-62471.378433365106,-3043.972157413168,68578.32961550809,71622.30177292126,3062.979024729815
604,0.030728530728530726,97.7035809737845,-0.0009839993018827746,0.23401151713530888,0.08831908831908832,1.6531627390536912,1.6500000000000001,1.69,1.67,0.039999999999999813,0.3837577503996332,0.05978222211517581,11.088435511149228,-14.527294457431001,3.1654747998417716,-15,575.6366255994499,0.0,0.0,10751.740000000027,-61449.669773405374,-50697.92977340535,-2479.7441085805367,56241.75966073192,58721.50376931246,3064.0857787460336
605,0.03077940577940578,97.60610528285963,-0.000998165537883,0.23241097198265545,0.08826821326821327,1.6153047190979777,1.61,1.6500000000000001,1.6300000000000001,0.040000000000000036,0.3778937625071061,0.05958037169293938,11.022603670588637,-14.44177642654276,3.1131698912590506,-15,575.6366255994499,8.79598183879068,8.79598183879068,10751.740000000027,-61449.669773405374,-50697.92977340535,-2422.9570786469667,56185.64908292996,58608.60616157693,3064.762230877648
606,0.03083028083028083,97.68910000933147,0.0008499413116053058,0.2337931826402054,0.08821733821733821,1.6461346486515538,1.6400000000000001,1.68,1.6600000000000001,0.039999999999999813,0.3828004667769319,0.0597810334917763,11.072157792797526,-14.521085561109635,3.153707950979349,-15,575.6366255994499,1.4359254340520238,1.4359254340520238,10751.740000000027,-61449.669773405374,-50697.92977340535,-2469.2019729773306,56233.423887218756,58702.62586019609,3066.292140836078
607,0.03088115588115588,97.8061996532503,0.0011979792672824495,0.23531625967030972,0.08816646316646316,1.690626763086101,1.68,1.72,1.7,0.040000000000000036,0.38977120394124964,0.06004201141526708,11.140741605567282,-14.62826235391309,3.2120288701618636,-9,350.79408354712467,0.0,0.0,9743.620000000026,-39459.77476461926,-29716.154764619234,-1521.564086777491,34309.83617258904,35831.400259366535,3072.117321192316
608,0.03093203093203093,97.87507517198742,0.0007039561822450289,0.23497688711604942,0.08811558811558812,1.7168676699333574,1.7,1.74,1.72,0.040000000000000036,0.39386819728230377,0.060193078368365176,11.178053828900504,-14.690898610628793,3.2455624921488644,-13,512.0286564669949,0.0,0.0,10439.540000000026,-55241.40975177209,-44801.86975177206,-2231.927970913365,50114.84324191885,52346.77121283221,3081.0455192334266
609,0.03098290598290598,97.61661419086482,-0.002644216053980787,0.24096624734185101,0.08806471306471306,1.616337009007637,1.61,1.6500000000000001,1.6300000000000001,0.040000000000000036,0.37833177420219777,0.05966408591956696,11.015014597047665,-14.46495306519213,3.1100167752721664,-7,264.8322419415384,0.0,0.0,9473.420000000026,-31112.139249526816,-21638.71924952679,-1131.435906305346,25852.026786908926,26983.46269321427,3081.8716310767923
610,0.031033781033781033,97.69914302971914,0.00084508126676876,0.2377432061023811,0.08801383801383801,1.64702385830536,1.6300000000000001,1.67,1.65,0.039999999999999813,0.3832175422564125,0.05986341667153747,11.064114191552001,-14.543828321534095,3.150279446092556,-7,264.8322419415384,-3.4200376379503723,-3.4200376379503723,9473.420000000026,-31112.139249526816,-21638.71924952679,-1152.916700813752,25873.883084327546,27026.7997851413,3082.2471339870062
611,0.031084656084656083,97.54078196535248,-0.0016222204459389621,0.23987754814357543,0.08796296296296297,1.5863537357763846,1.57,1.61,1.59,0.040000000000000036,0.37371741534843006,0.0595159314629722,10.95792267385603,-14.400497373870715,3.0669461510936027,-7,264.8322419415384,3.2300511976373514,3.2300511976373514,9473.420000000026,-31112.139249526816,-21638.71924952679,-1110.4476150434693,25831.943968615076,26942.391583658544,3082.777104044817
612,0.031135531135531132,97.57687837971932,0.0003699963879721669,0.2398209330637424,0.0879120879120879,1.59914794036289,1.58,1.62,1.6,0.040000000000000036,0.3758194691558796,0.05961656123950868,10.978222735490766,-14.437944051666642,3.083265291797015,-3,112.74584074676386,-1.4210854715202004e-14,-1.4210854715202004e-14,8841.340000000026,-16272.76498274873,-7431.424982748704,-479.74438210886706,11001.38719036618,11481.131572475048,3090.217825508609
613,0.031186406186406185,97.35920272113192,-0.002233303838182645,0.2426016183442911,0.08786121286121286,1.5180255571306915,1.5,1.54,1.52,0.040000000000000036,0.362849525328188,0.059085580989840215,10.82568541678166,-14.22965662690071,2.970474699605415,-8,290.2796202625504,0.0,0.0,9611.240000000025,-33558.17643983642,-23946.93643983639,-1214.4204457045532,28261.392394954837,29475.81284065939,3100.035509413894
614,0.031237281237281235,97.42749175788578,0.0007011673947677046,0.24324485109925745,0.08781033781033781,1.5422146421130378,1.53,1.57,1.55,0.040000000000000036,0.3668404709134149,0.05927838684884553,10.86995507480828,-14.300754108943115,3.0029495509980313,-17,623.6288005528053,0.0,0.0,11024.060000000025,-66037.17482378897,-55013.11482378894,-2621.7648915921645,60758.58982583863,63380.3547174308,3123.7101104575195
615,0.03128815628815629,97.30433344871858,-0.001264901876798709,0.2398883215857649,0.08775946275946275,1.496762590828581,1.49,1.53,1.51,0.040000000000000036,0.3595078641813254,0.058965933460140285,10.779092003373755,-14.180493320791253,2.938617756283875,-21,754.9665147807833,0.0,0.0,11635.980000000025,-78817.54254985764,-67181.56254985761,-3143.20144074002,73461.51349684627,76604.71493758628,3136.7495062486414
616,0.03133903133903134,97.10876446741415,-0.0020118916818653776,0.23708146553297493,0.08770858770858769,1.426867054585287,1.42,1.46,1.44,0.040000000000000036,0.34797540813167405,0.05841783818461647,10.629850029044523,-13.978751607162625,2.8386529099243383,-27,939.5336019555199,0.0,0.0,12511.860000000024,-96741.52050083567,-84229.66050083564,-3852.541047380275,91236.94726151982,95089.4883089001,3154.745713303899
617,0.03138990638990639,97.21767686274775,0.0011209221554389468,0.23362658188466046,0.08765771265771266,1.4643958838520135,1.46,1.5,1.48,0.040000000000000036,0.3543022063506448,0.058751242870123906,10.708295592131359,-14.097237741399253,2.8909550034294265,-32,1133.7670603220633,0.0,0.0,13261.760000000024,-115625.39023852783,-102363.63023852781,-4686.066828326443,110222.1997080178,114908.26653634424,3172.502641163548
618,0.03144078144078144,97.25462559081501,0.00037998962367142945,0.23419005945206442,0.0876068376068376,1.476807794591835,1.48,1.52,1.5,0.040000000000000036,0.3564222374716536,0.05887013129540371,10.731890217305,-14.138804127475224,2.9073996623528418,-35,1247.4778311507876,0.0,0.0,13717.700000000024,-126684.8416260405,-112967.14162604048,-5168.8272810714225,121322.98940141179,126491.81668248322,3187.0204942998826
619,0.03149165649165649,97.16104930023752,-0.0009626414933488981,0.23368035540431073,0.08755596255596254,1.442998087566238,1.45,1.49,1.47,0.040000000000000036,0.35087186824759464,0.058614436092771616,10.658531954627303,-14.043694591631544,2.858534140163078,-41,1438.574659815138,0.0,0.0,14611.580000000024,-145252.93837543603,-130641.35837543602,-5916.292159021576,139773.42344437103,145689.7156033926,3215.772909913445
620,0.03154253154253154,97.3826322152839,0.002277976947281565,0.22738077752304667,0.08750508750508751,1.521463268747361,1.53,1.57,1.55,0.040000000000000036,0.3638787299028041,0.05924820182587857,10.816684856111491,-14.27560762169081,2.9676479976042076,-41,1491.902792601497,0.0,0.0,14611.580000000024,-150446.43197899495,-135834.85197899494,-6237.99940186418,145285.42095286655,151523.42035473074,3212.569572007429
621,0.03159340659340659,97.31539686774164,-0.0006906628745202568,0.22466608239925948,0.08745421245421245,1.496408645662214,1.51,1.55,1.53,0.040000000000000036,0.35984925271132506,0.05908141053692168,10.765083072637617,-14.210782044991909,2.931680705654588,-36,1295.4573097607704,0.0,0.0,13856.480000000023,-131330.2177119808,-117473.73771198078,-5387.0711243839705,126067.94222458628,131455.01334897024,3207.133388221526
622,0.031644281644281645,97.32037826070818,5.118681767908954e-05,0.2246313517396482,0.08740333740333739,1.4974786153804374,1.5,1.54,1.52,0.040000000000000036,0.36009167194312874,0.05910930916078237,10.765003043204889,-14.219049074505573,2.932100453054257,-36,1295.4573097607704,-0.8727092344931862,-0.8727092344931862,13856.480000000023,-131330.2177119808,-117473.73771198078,-5390.923015369574,126074.39540651758,131465.31842188715,3209.7346791672317
623,0.03169515669515669,97.36153204069144,0.00042277970801207857,0.22225440960757603,0.08735246235246236,1.5116222330994944,1.52,1.56,1.54,0.040000000000000036,0.3624751739754377,0.059235197453449705,10.790770880069168,-14.26404295083553,2.9507239024579115,-42,1522.3957306968384,0.0,0.0,14792.360000000022,-153426.3948068288,-138634.03480682877,-6348.813379017876,148222.7807128521,154571.59409186998,3239.9325270054687
624,0.031746031746031744,97.26698454952835,-0.0009715688148565344,0.2211972938344365,0.0873015873015873,1.4768946495395028,1.49,1.53,1.51,0.040000000000000036,0.3568340660758222,0.05898940444320735,10.718888091464525,-14.170424574089362,2.9011433997161236,-45,1605.7532973411999,0.0,0.0,15251.300000000023,-161534.73935066952,-146283.4393506695,-6646.025922927763,156186.7811628407,162832.80708576847,3257.315889243415
625,0.0317969067969068,97.33899902235922,0.0007401054664022248,0.20889061558145636,0.08725071225071224,1.5020202359855332,1.51,1.56,1.5350000000000001,0.050000000000000044,0.36103760293166554,0.05920304759067344,10.767366032222176,-14.247612291357465,2.9352028374250776,-45,1624.669213192495,0.0,0.0,15251.300000000023,-163376.0877280415,-148124.78772804147,-6759.091061934899,158143.6749546014,164902.76601653628,3259.7961646250333
626,0.03184778184778184,97.25763005713195,-0.0008362834480164735,0.20606176936894954,0.0871998371998372,1.4721180556202,1.48,1.52,1.5,0.040000000000000036,0.35617647302745237,0.05899120667305491,10.704663010249673,-14.166989102482026,2.8923106110418284,-41,1460.3235394125547,0.0,0.0,14659.220000000023,-147393.01617959907,-132733.79617959904,-6035.6840280428205,142027.60655990778,148063.2905879506,3258.1263522659137
627,0.031898656898656896,97.19490606045078,-0.0006451342842735617,0.20474233780962214,0.08714896214896214,1.449175697137207,1.46,1.5,1.48,0.040000000000000036,0.3524280536878366,0.05882457567132806,10.654442062935496,-14.10420839453821,2.8589248296889918,-41,1444.95502012013,0.0,0.0,14659.220000000023,-145899.34907777308,-131240.12907777305,-5941.6203582625485,140442.2674421528,146383.88780041537,3260.5180061171995
628,0.03194953194953195,97.40303304499507,0.0021390469483747233,0.21098612836070493,0.08709808709808708,1.5230752709981772,1.53,1.57,1.55,0.040000000000000036,0.364681353570062,0.05941807725356134,10.801768193376045,-14.321987414839883,2.9611603002033133,-41,1495.1935496372541,0.0,0.0,14659.220000000023,-150792.978897719,-136133.75889771897,-6244.608611092526,145636.38672398095,151880.99533507347,3258.01921516945
629,0.032000407000407,97.24419395397116,-0.0016320718124846019,0.20432145191456963,0.08704721204721204,1.4651769387622622,1.47,1.51,1.49,0.040000000000000036,0.35522439912281556,0.05899525247982881,10.683707090863534,-14.162375624455782,2.8793767039640503,-35,1243.2853969298544,0.0,0.0,13777.100000000022,-126297.59846751706,-112520.49846751704,-5128.119285667917,120902.28627918678,126030.4055648547,3253.6685260018276
630,0.03205128205128205,96.87679099444907,-0.0037853032562620106,0.21617582105049105,0.08699633699633699,1.3379234049268582,1.34,1.3800000000000001,1.36,0.040000000000000036,0.3336955300803004,0.05786510985398284,10.39393313793372,-13.762096453617291,2.695966784113744,-30,1001.0865902409013,0.0,0.0,13107.000000000022,-102835.3284649651,-89728.32846496507,-4013.770214780575,96982.05637011347,100995.82658489404,3239.9576903678244
631,0.0321021571021571,97.12207017996862,0.0025286675883647402,0.2248411205848759,0.08694546194546193,1.4208065407301405,1.42,1.46,1.44,0.040000000000000036,0.3479313616664236,0.05866287583455725,10.584462571837824,-14.03846848073434,2.8145122081046865,-26,904.6215403327013,0.0,0.0,12538.920000000022,-93466.91156213409,-80927.99156213406,-3694.0970058983653,87858.71672650393,91552.8137324023,3236.6281584715034
632,0.032153032153032154,97.51145152422032,0.004001179861758771,0.23425369111984531,0.08689458689458689,1.5600255852244374,1.56,1.6,1.58,0.040000000000000036,0.3709407447225975,0.059755695113451635,10.861903721541678,-14.442320624742184,3.0075037558279636,-26,964.4459362787536,0.0,0.0,12538.920000000022,-99300.7669255776,-86761.84692557757,-4056.066521583537,94044.52316317696,98100.58968476049,3226.6097160158533
633,0.0322039072039072,97.44953776163797,-0.0006351400338140248,0.22800934979593795,0.08684371184371184,1.5364419371081581,1.54,1.58,1.56,0.040000000000000036,0.367195417228944,0.059612980318388534,10.8158700338147,-14.384780230180375,2.974100276264524,-26,964.4459362787536,9.737851483499298,9.737851483499298,12538.920000000022,-99300.7669255776,-86761.84692557757,-3994.749036481211,93984.81068645469,97979.5597229359,3228.2147243959043
634,0.032254782254782254,97.153890612806,-0.0030384601007143568,0.23342902667750567,0.08679283679283678,1.4297590186164726,1.43,1.47,1.45,0.040000000000000036,0.349635455522955,0.058800369063936216,10.597587477235864,-14.082004512690006,2.8241248444974816,-21,734.2344565982055,0.0,0.0,11823.820000000022,-76935.94430792716,-65112.12430792714,-3002.4939390945924,71333.73408049511,74336.2280195897,3219.1158334733773
635,0.03230565730565731,97.10664605778808,-0.0004864040505512373,0.2332757684498375,0.08674196174196173,1.4125923195205843,1.41,1.45,1.43,0.040000000000000036,0.34680539332015253,0.058670749416797695,10.557752213914172,-14.033882423062446,2.798687435095657,-21,734.2344565982055,5.943130625885146,5.943130625885146,11823.820000000022,-76935.94430792716,-65112.12430792714,-2966.443870993227,71299.04550031431,74265.48937130754,3220.477321393948
636,0.03235653235653235,97.06311961167918,-0.000448333927662551,0.23290562407922671,0.08669108669108669,1.3968410242680633,1.3900000000000001,1.43,1.4100000000000001,0.039999999999999813,0.3441985143421726,0.05854946882126989,10.520310987309143,-13.989183893217389,2.775167251022813,-21,734.2344565982055,11.417576479643117,11.417576479643117,11823.820000000022,-76935.94430792716,-65112.12430792714,-2933.366150962933,71267.08688380789,74200.45303477082,3221.5964249178214
637,0.032407407407407406,97.03427455783316,-0.0002972224761888222,0.23050528369797826,0.08664021164021163,1.3862267921298717,1.3800000000000001,1.42,1.4,0.039999999999999813,0.3424544506295187,0.058472098663278474,10.49400323444219,-13.960250610871746,2.758935584384051,-15,513.681675944278,0.0,0.0,10995.70000000002,-55535.835294414035,-44540.135294414016,-2079.3401881948075,49844.72877890495,51924.06896709976,3225.253296296127
638,0.03245828245828246,96.86497032584687,-0.0017463118550438363,0.23260281733013313,0.08658933658933658,1.328382673032916,1.32,1.36,1.34,0.040000000000000036,0.33254264224540764,0.057928723710117834,10.354152396527486,-13.771212336487004,2.6741688314637027,-11,365.7969064699484,0.0,0.0,10467.62000000002,-41211.69773032873,-30744.077730328707,-1461.2209403362076,35432.906490498135,36894.12743083434,3227.6078198332216
639,0.032509157509157505,96.95318127200512,0.0009102444897100348,0.22664658618210004,0.08653846153846154,1.3572365138470701,1.34,1.3800000000000001,1.36,0.040000000000000036,0.3376079910839863,0.05823688160143067,10.42207251637775,-13.875110821265416,2.7151383673208205,-8,270.08639286718903,0.0,0.0,10065.560000000021,-31932.722927302435,-21867.162927302415,-1085.789211077656,26185.73500675457,27271.524217832226,3232.7828683744992
640,0.03256003256003256,97.03308952307798,0.0008238547528649713,0.2266788569623346,0.08648758648758648,1.3836898449154127,1.37,1.41,1.3900000000000001,0.039999999999999813,0.3422153303624072,0.05850891586504879,10.481856956243659,-13.967892675617836,2.752253032251046,-11,376.4368633986479,0.0,0.0,10488.500000000022,-42252.75363093935,-31764.253630939325,-1522.058829406954,36526.83186594768,38048.89069535463,3240.5194056014006
641,0.03261090761090761,96.80589093427373,-0.002344200246115645,0.2313346167683153,0.08643671143671143,1.3067452540539044,1.29,1.33,1.31,0.040000000000000036,0.328947304295218,0.057763808945191265,10.293908690159084,-13.710850372205446,2.639543062837519,-15,493.42095644282705,0.0,0.0,11020.420000000022,-53578.069220686695,-42557.649220686675,-1960.1178810808567,47766.05529408935,49726.1731751702,3248.2881923218156
642,0.032661782661782664,96.91223978272764,0.0010979752772170969,0.22773099986772122,0.08638583638583638,1.3413518793635184,1.33,1.37,1.35,0.040000000000000036,0.335051532951081,0.058140566163329306,10.377715045427935,-13.837119812750716,2.6891256599212685,-15,493.42095644282705,-9.156342983794445,-9.156342983794445,11020.420000000022,-53578.069220686695,-42557.649220686675,-2012.0278190452775,47818.53004461007,49830.55786365535,3248.8530048781104
643,0.03271265771265771,97.22498034718308,0.0032218534372293246,0.23981742046226745,0.08633496133496132,1.448274271841754,1.44,1.48,1.46,0.040000000000000036,0.3533374616522055,0.05913758531640854,10.617657094076847,-14.186132931107245,2.840847887565632,-19,671.3411771391904,0.0,0.0,11612.340000000022,-70877.22409575514,-59264.884095755115,-2751.7211164993328,65271.13275361255,68022.85387011188,3254.5275413580966
644,0.03276353276353276,97.25129707108651,0.0002706419971982088,0.23912096701808166,0.08628408628408628,1.4568702227356312,1.45,1.49,1.47,0.040000000000000036,0.3548409946914659,0.05922855708764529,10.633478139446726,-14.217217425622088,2.8518509866425883,-14,496.7773925680523,0.0,0.0,10887.240000000022,-53901.518452297794,-43014.278452297774,-2039.6183118298836,48312.245782835416,50351.8640946653,3258.349018707755
645,0.032814407814407816,97.19991111113632,-0.000528522930011766,0.23830923679289862,0.08623321123321123,1.4379939108547717,1.43,1.47,1.45,0.040000000000000036,0.35174678145906313,0.059091855474540406,10.591478827488613,-14.165638107837719,2.8242896091324585,-16,562.794850334501,0.0,0.0,11181.20000000002,-60318.73032353114,-49137.53032353112,-2300.7902573676347,54703.60942631876,57004.399683686395,3265.2888454200074
646,0.03286528286528286,97.17833260107234,-0.00022202598130808467,0.23634423321846879,0.08618233618233617,1.4296979159682124,1.42,1.46,1.44,0.040000000000000036,0.35041745998360047,0.05904142665757129,10.57150142452216,-14.14554573121729,2.8115510496470577,-12,420.50095198032056,0.0,0.0,10613.12000000002,-46491.537936354485,-35878.41793635447,-1715.637499161855,40863.581370611144,42579.218869773,3269.525935094818
647,0.032916157916157915,97.27227728865184,0.0009662576521831298,0.23691582255445998,0.08613146113146113,1.4621538899664586,1.45,1.49,1.47,0.040000000000000036,0.3559235570701266,0.059332144067995585,10.637821654468484,-14.24893547328669,2.856062494527842,-8,284.73884565610126,0.0,0.0,10033.04000000002,-33286.30897915617,-23253.26897915615,-1169.7231119731669,27697.19594951092,28866.919061484085,3274.203858381603
648,0.03296703296703297,97.00854646755604,-0.00271494610731042,0.23730469905031404,0.08608058608058608,1.369629829990572,1.35,1.3900000000000001,1.37,0.040000000000000036,0.34032288223835133,0.05853829622331038,10.432489800072835,-13.964282123396588,2.723985568430867,-8,284.73884565610126,12.480539865420212,12.480539865420212,10033.04000000002,-33286.30897915617,-23253.26897915615,-1095.7038639924576,27622.10153994817,28717.805403940627,3273.128696799562
649,0.033017908017908014,97.03365201786175,0.00025876382190855783,0.23638316837187054,0.08602971102971102,1.3774803341987578,1.36,1.4000000000000001,1.3800000000000001,0.040000000000000036,0.3417365056111561,0.05863293971098317,10.448587121295631,-13.995505591694345,2.7342359212824836,-5,170.86825280557804,0.0,0.0,9624.980000000021,-22237.581961404972,-12612.601961404951,-688.7401670993789,16579.97058363649,17268.710750735867,3278.6284551321587
650,0.03306878306878307,96.97429454127781,-0.0006119077026356624,0.2342628647732961,0.08597883597883597,1.3565902089973285,1.34,1.3800000000000001,1.36,0.040000000000000036,0.33820403316894765,0.05845322662126317,10.397669025977898,-13.93142793406879,2.703218221835263,0,0.0,0.0,0.0,8954.880000000021,-5668.582177497094,3286.2978225029274,0.0,0.0,0.0,3286.2978225029274
651,0.03311965811965812,97.25596605146121,0.0029003895354055543,0.2438558344233544,0.08592796092796093,1.453458774141943,1.43,1.47,1.45,0.040000000000000036,0.3547403825873866,0.05934234208309519,10.610952584243153,-14.24447027748217,2.8396750588120847,0,0.0,0.0,0.0,8954.880000000021,-5668.582177497094,3286.2978225029274,0.0,0.0,0.0,3286.2978225029274
652,0.033170533170533166,97.22946682596393,-0.0002725060203136945,0.23883991111289937,0.08587708587708587,1.4433559228241322,1.42,1.46,1.44,0.040000000000000036,0.35311445729798374,0.05927889444833846,10.587559976882133,-14.219406081965234,2.824477988252531,-2,70.62289145959674,0.0,0.0,9246.84000000002,-12535.551591125723,-3288.7115911257024,-288.67118456482643,6866.626082324513,7155.297266889339,3289.243306633984
653,0.03322140822140822,97.48435036150704,0.002618033838664878,0.24567181383500672,0.08582621082621082,1.5345555332053138,1.52,1.56,1.54,0.040000000000000036,0.36826505445368685,0.06000141191236525,10.766483861057381,-14.486279506131536,2.9494627132175304,-2,70.62289145959674,-3.030119431140619,-3.030119431140619,9246.84000000002,-12535.551591125723,-3288.7115911257024,-306.91110664106276,6884.626694590012,7191.537801231075,3289.0039968232472
654,0.03327228327228327,97.31573404589352,-0.0017311733538289712,0.2471468819877484,0.08577533577533578,1.472582572469058,1.45,1.49,1.47,0.040000000000000036,0.3581326394690463,0.05955772675736186,10.643619640888234,-14.31717710477998,2.8631256509873384,-2,70.62289145959674,-1.0036364342125097,-1.0036364342125097,9246.84000000002,-12535.551591125723,-3288.7115911257024,-294.5165144938116,6872.718522834121,7167.235037327933,3289.4904172146075
655,0.033323158323158325,97.40553210176988,0.0009223241407442206,0.24352529178151958,0.08572446072446072,1.5042494563202595,1.49,1.53,1.51,0.040000000000000036,0.3634401044014875,0.05982192655485511,10.704221422301782,-14.413390190181016,2.9057872405652008,-7,254.40807308104127,2.842170943040401e-14,2.842170943040401e-14,10011.74000000002,-30438.140084053353,-20426.400084053334,-1052.9746194241816,24780.753729444783,25833.728348868965,3301.379025967268
